data;
# a2-16 instance from Cordeau 2006
# The optimal cost is 294.25

param m := 2;
param n := 16;
param speed := 1;

param:
   serv load early late :=
 1  0    0    0    480
 2  0    0    0    480
 3  0    0    0    480
 4  0    0    0    480
 5  3    1    0   1440
 6  3    1    0   1440
 7  3    1    0   1440
 8  3    1    0   1440
 9  3    1    0   1440
10  3    1    0   1440
11  3    1    0   1440
12  3    1    0   1440
13  3    1  276    291
14  3    1   32     47
15  3    1  115    130
16  3    1   14     29
17  3    1  198    213
18  3    1  160    175
19  3    1  180    195
20  3    1  366    381
21  3   -1  402    417
22  3   -1  322    337
23  3   -1  179    194
24  3   -1  138    153
25  3   -1   82     97
26  3   -1   49     64
27  3   -1  400    415
28  3   -1  298    313
29  3   -1    0   1440
30  3   -1    0   1440
31  3   -1    0   1440
32  3   -1    0   1440
33  3   -1    0   1440
34  3   -1    0   1440
35  3   -1    0   1440
36  3   -1    0   1440;

param ride :=
# FROM  2m+1..2m+n
10  8.86889508337989 8.86889508337989 8.86889508337989 8.86889508337989 7.745243701782404 13.18249312535379 14.464861146931208 14.721665157175664 21.310899793298262 0.0 14.113592384648213 2.70729773020996 3.312065820602 10.948118057456268 13.330559065545602 2.9444021464467114 11.100112612041375 3.4985508428490792 4.16832100491313 15.360925916102845 12.768398881613935 9.251506688102216 16.607932592589602 6.9287047130037225 4.5738460839866475 17.972538078969258 20.082034085221547 8.77954697008906 4.589541589309329 13.626752584530182 8.86010677136568 7.269986795036151 3.0000856654435726 1.3966373903057305 18.733080045737275 15.370974529937913 
11  6.956488338235031 6.956488338235031 6.956488338235031 6.956488338235031 12.241403922753305 4.716721848911594 10.126114062166197 11.488051401347402 10.210938644414625 14.113592384648213 0.0 12.538849428875043 17.422073183177712 7.691705727600348 3.633868049338061 13.882528948286044 16.771973348416697 17.611651257051395 14.972046286329734 4.953647645927192 5.828538410270624 16.399682253019417 2.6669992500936335 8.515686995187176 9.687438980452987 12.05620591230923 10.728996085375371 5.899264784699869 9.537498309305224 0.647876531447157 7.406096542713983 14.087087207794236 14.466070233480826 15.448228701051782 10.770099442437846 15.148316870200466 
12  6.55128514110018 6.55128514110018 6.55128514110018 6.55128514110018 5.102922006066721 12.487040722284844 11.792761042266566 12.018693772619384 18.90832485970135 2.70729773020996 12.538849428875043 0.0 5.5282280162815285 8.397749460420929 12.416694326591116 5.109137402732482 8.940302064248165 5.613984770196656 2.9043128275032633 14.590746656699924 12.310692628767887 7.263319970922389 14.866586494552138 6.827216856084183 4.070746000427931 15.29469326269736 17.546434965542147 6.808709863109163 3.3465625647819586 11.987631000326964 8.654082562582818 4.951380918491325 2.0129443608803497 3.484268215852506 16.133385416582595 12.733297805360559 
13  12.025663224953542 12.025663224953542 12.025663224953542 12.025663224953542 9.943700116153947 16.292188465642056 17.180491378304637 17.26041566706897 24.42921550111669 3.312065820602 17.422073183177712 5.5282280162815285 0.0 13.920018570389912 16.514759610723978 4.71126182672965 12.148379315777063 0.30371368095625867 5.290462361646664 18.47888354311483 15.783722057867086 10.170168336856573 19.919861269597238 9.942261965971324 7.820167261638334 20.649931840081216 23.064864729713893 12.054764576714057 7.901486442436005 16.938237747770575 11.845674315968678 8.876176203748999 4.5547480720672135 2.0684390249654445 21.617139958838216 17.32463638868072 
14  2.610291363047428 2.610291363047428 2.610291363047428 2.610291363047428 5.391192168713706 10.817444892394876 4.004135986701749 4.899899182636312 10.615762101705181 10.948118057456268 7.691705727600348 8.397749460420929 13.920018570389912 0.0 10.040917189181474 12.367482888607528 9.267581615502504 13.9906000228725 9.63897779850125 12.10014495780939 11.455002095154764 9.25844074345135 8.849619765843052 9.530356656495076 8.349375126319334 7.381185948070947 9.149265762890487 4.002574421544214 7.291109449185357 7.054475529761231 10.03172592328957 7.389710752120139 9.696493850872077 11.881824817762633 7.80196186865842 7.840703093473188 
15  8.434532174341385 8.434532174341385 8.434532174341385 8.434532174341385 13.555694781161163 1.0863608976762744 13.161196792085436 14.44746766738033 13.788498286615551 13.330559065545602 3.633868049338061 12.416694326591116 16.514759610723978 10.040917189181474 0.0 12.3593001824537 18.402470622174622 16.7490305689613 15.180922929782628 2.2490589143017132 2.238061884756541 17.663435254785522 5.776885319962653 6.702866252581802 8.765170677174519 15.458765798083624 14.35988837003965 6.917082622030765 9.094378758331985 3.90953667331565 5.025990549135564 15.153229391783126 14.429175201653074 14.725360199329593 14.333962083108773 17.845041804378045 
16  9.95702706634867 9.95702706634867 9.95702706634867 9.95702706634867 10.165661414782612 11.984124039745248 16.17888451037339 16.638699017651593 22.189150547057903 2.9444021464467114 13.882528948286044 5.109137402732482 4.71126182672965 12.367482888607528 12.3593001824537 0.0 13.929729502039873 5.004075339161073 7.100595186320652 14.158084510271863 11.344565306788974 12.129657208676592 16.511801870177585 5.656494055508235 4.389471494382894 19.67309342731844 21.279564586710883 9.381243254494578 5.146965319486815 13.497424420977508 7.444142126531438 10.005974415318082 5.922903510947989 3.812854573675739 20.125380592674514 17.76066918784312 
17  10.007137452838348 10.007137452838348 10.007137452838348 10.007137452838348 4.930040567784407 18.913728479599154 9.487654504670793 8.606795280474609 18.14244002332652 11.100112612041375 16.771973348416697 8.940302064248165 12.148379315777063 9.267581615502504 18.402470622174622 13.929729502039873 0.0 12.008246249973391 7.05864009565582 20.625376238992587 19.194056632197373 1.9832791029000427 18.117103107285114 14.892061945882444 12.332896172432491 11.938772340571706 15.827420288853139 11.485610345123154 11.161743233025923 16.124133030957047 16.347318801564985 4.011045748928825 8.142613462519266 10.93428260106716 13.926874308329202 6.363255298980233 
18  12.136786477482415 12.136786477482415 12.136786477482415 12.136786477482415 9.922001511791862 16.53841990638767 17.205460819170174 17.260704649579054 24.522224532044394 3.4985508428490792 17.611651257051395 5.613984770196656 0.30371368095625867 13.9906000228725 16.7490305689613 5.004075339161073 12.008246249973391 0.0 5.2141609104437885 18.724628941583862 16.04113163090435 10.027173579827968 20.097145493825735 10.195543389148025 8.036120083721995 20.665790306688006 23.129513202832438 12.20280562002034 8.081475731572793 17.121885059770726 12.103666304058452 8.800970514664845 4.536648983556034 2.1997840803133384 21.664739693797387 17.256480405922872 
19  8.420356286998787 8.420356286998787 8.420356286998787 8.420356286998787 4.862972342096961 15.31265244822072 12.358361218219832 12.251209124000782 20.238183564737227 4.16832100491313 14.972046286329734 2.9043128275032633 5.290462361646664 9.63897779850125 15.180922929782628 7.100595186320652 7.05864009565582 5.2141609104437885 0.0 17.38426371751188 15.183104096330236 5.142276927587623 17.134819082791626 9.728029451024499 6.974133351177048 15.731262282474347 18.56435684315511 9.090153189028223 6.205046978065517 14.383938612216058 11.557815710591685 3.5871871989066864 1.1825675456395714 3.8767625668849006 16.958781206207007 12.042563929662155 
20  10.635618693804325 10.635618693804325 10.635618693804325 10.635618693804325 15.794218087642074 2.1870002286236745 14.982519047209653 16.31288693027693 14.49416672320282 15.360925916102845 4.953647645927192 14.590746656699924 18.47888354311483 12.10014495780939 2.2490589143017132 14.158084510271863 20.625376238992587 18.724628941583862 17.38426371751188 0.0 2.9372138158465764 19.90895720523805 6.29443325486894 8.553803949121116 10.83145885834406 17.00882294575377 15.431578661951603 9.145681494563432 11.252048391293028 5.434212454440845 6.714370335333017 17.401867629654006 16.603349089867383 16.757442913523533 15.652274115923218 19.83505384414169 
21  9.48800980184991 9.48800980184991 9.48800980184991 9.48800980184991 14.27109841602951 1.1780004244481408 14.874773342810975 16.098011212569084 16.017114097114998 12.768398881613935 5.828538410270624 12.310692628767887 15.783722057867086 11.455002095154764 2.238061884756541 11.344565306788974 19.194056632197373 16.04113163090435 15.183104096330236 2.9372138158465764 0.0 18.24697569461855 8.007243283427824 5.852283058772875 8.35783620322868 17.389927918194484 16.519392391973746 7.872193150577544 8.978116617643146 6.030663313434104 3.9381409319626948 15.675471348575137 14.3020899172114 14.157099208524324 16.40245377984648 19.29317070882855 
22  9.467257469827258 9.467257469827258 9.467257469827258 9.467257469827258 4.166311558201092 18.076730926802007 10.281517786786152 9.61830198111912 18.89882118016888 9.251506688102216 16.399682253019417 7.263319970922389 10.170168336856573 9.25844074345135 17.663435254785522 12.129657208676592 1.9832791029000427 10.027173579827968 5.142276927587623 19.90895720523805 18.24697569461855 0.0 17.997572197382627 13.572180701714814 10.913827009807331 13.092157690770456 16.736197686451963 10.798349549815473 9.807434934782897 15.755674342915318 15.149735971296662 2.5893141949172573 6.263346230251047 9.004495099671054 14.890620134836562 7.988594995366833 
23  8.816077642580062 8.816077642580062 8.816077642580062 8.816077642580062 13.916674351295285 6.833227641459049 10.304281100591153 11.70700004270949 8.20133287947758 16.607932592589602 2.6669992500936335 14.866586494552138 19.919861269597238 8.849619765843052 5.776885319962653 16.511801870177585 18.117103107285114 20.097145493825735 17.134819082791626 6.29443325486894 8.007243283427824 17.997572197382627 0.0 11.182309063874063 12.263614679204498 11.471343949163062 9.25759936484616 8.077931665964995 12.018395941222773 3.017070930554998 10.04130394918907 15.854248295015442 16.731509704745715 17.91481814029939 9.745610345175924 15.571241601105546 
24  6.9392804382010675 6.9392804382010675 6.9392804382010675 6.9392804382010675 10.09240689825772 6.368196290944556 13.521283555935065 14.395074504843661 17.766391783364455 6.9287047130037225 8.515686995187176 6.827216856084183 9.942261965971324 9.530356656495076 6.702866252581802 5.656494055508235 14.892061945882444 10.195543389148025 9.728029451024499 8.553803949121116 5.852283058772875 13.572180701714814 11.182309063874063 0.0 2.7597653885792535 16.75594700397444 17.363948686862674 5.613647655491036 3.765235318011346 8.23012156653837 1.9317549016373685 11.004150535139003 8.727725992490827 8.311730565893 16.590207623776138 16.681155985122857 
25  5.798130043384678 5.798130043384678 5.798130043384678 5.798130043384678 7.684709233276169 8.668009748494748 12.307878614936044 12.967706389335008 17.82279983616491 4.5738460839866475 9.687438980452987 4.070746000427931 7.820167261638334 8.349375126319334 8.765170677174519 4.389471494382894 12.332896172432491 8.036120083721995 6.974133351177048 10.83145885834406 8.35783620322868 10.913827009807331 12.263614679204498 2.7597653885792535 0.0 15.730470590544963 17.008997530718855 5.023386208525082 1.2472080820777265 9.24965610171535 4.595428162859256 8.377012355249335 5.998712695237204 5.964787339042357 15.958101766814247 14.755068620646941 
26  9.963565074811326 9.963565074811326 9.963565074811326 9.963565074811326 10.870912243229636 16.46221431035327 3.511022215822623 3.532719349169985 6.950174458242038 17.972538078969258 12.05620591230923 15.29469326269736 20.649931840081216 7.381185948070947 15.458765798083624 19.67309342731844 11.938772340571706 20.665790306688006 15.731262282474347 17.00882294575377 17.389927918194484 13.092157690770456 11.471343949163062 16.75594700397444 15.730470590544963 0.0 4.299491365266362 11.142481590740905 14.65697311862173 11.615191302772418 16.955727911239904 12.501570181381217 16.15051927957736 18.710424287011776 2.429703891423809 6.235360855636183 
27  11.33559919016194 11.33559919016194 11.33559919016194 11.33559919016194 13.854808731989051 15.438167572610423 6.464612981455271 7.223565047813995 2.680816480104522 20.082034085221547 10.728996085375371 17.546434965542147 23.064864729713893 9.149265762890487 14.35988837003965 21.279564586710883 15.827420288853139 23.129513202832438 18.56435684315511 15.431578661951603 16.519392391973746 16.736197686451963 9.25759936484616 17.363948686862674 17.008997530718855 4.299491365266362 0.0 12.01915479557527 16.13260106120523 10.489381535629258 17.078130606128997 15.7044981135979 18.76358507855042 21.030679613364853 1.9368853863871247 10.491962495167432 
28  1.6284240848132896 1.6284240848132896 1.6284240848132896 1.6284240848132896 6.656807417974475 7.46112726067583 7.941545252657067 8.902339580132853 12.808055785325108 8.77954697008906 5.899264784699869 6.808709863109163 12.054764576714057 4.002574421544214 6.917082622030765 9.381243254494578 11.485610345123154 12.20280562002034 9.090153189028223 9.145681494563432 7.872193150577544 10.798349549815473 8.077931665964995 5.613647655491036 5.023386208525082 11.142481590740905 12.01915479557527 0.0 4.3170115821016735 5.298851668050353 6.032679421285372 8.350489865870145 8.653579201694523 10.003144755525636 11.074065062116983 11.621806615152396 
29  4.817210811247521 4.817210811247521 4.817210811247521 4.817210811247521 6.457503232674375 9.141056667584989 11.202361358213723 11.808272905044156 17.087818877785427 4.589541589309329 9.537498309305224 3.3465625647819586 7.901486442436005 7.291109449185357 9.094378758331985 5.146965319486815 11.161743233025923 8.081475731572793 6.205046978065517 11.252048391293028 8.978116617643146 9.807434934782897 12.018395941222773 3.765235318011346 1.2472080820777265 14.65697311862173 16.13260106120523 4.3170115821016735 0.0 9.040773528852494 5.437277259805683 7.243681384489519 5.35549904303978 5.910801637679953 14.997561535129634 13.515581304553645 
30  6.318941208778573 6.318941208778573 6.318941208778573 6.318941208778573 11.598898654613722 4.969965895255219 9.57480495884903 10.925488959309785 10.131101618284163 13.626752584530182 0.647876531447157 11.987631000326964 16.938237747770575 7.054475529761231 3.90953667331565 13.497424420977508 16.124133030957047 17.121885059770726 14.383938612216058 5.434212454440845 6.030663313434104 15.755674342915318 3.017070930554998 8.23012156653837 9.24965610171535 11.615191302772418 10.489381535629258 5.298851668050353 9.040773528852494 0.0 7.246551317695888 13.450644965948658 13.899813092268543 14.948919760303752 10.42498009590426 14.553456221805185 
31  7.571914421069483 7.571914421069483 7.571914421069483 7.571914421069483 11.45799650898882 4.546462031074273 13.917579243532261 14.92849828348451 17.19096442902492 8.86010677136568 7.406096542713983 8.654082562582818 11.845674315968678 10.03172592328957 5.025990549135564 7.444142126531438 16.347318801564985 12.103666304058452 11.557815710591685 6.714370335333017 3.9381409319626948 15.149735971296662 10.04130394918907 1.9317549016373685 4.595428162859256 16.955727911239904 17.078130606128997 6.032679421285372 5.437277259805683 7.246551317695888 0.0 12.56263953156342 10.59397423066528 10.241736180941198 16.511347007437035 17.56025199135821 
32  7.131846885625069 7.131846885625069 7.131846885625069 7.131846885625069 1.998592504739273 15.53242521308247 9.298134221444643 8.972986180753873 17.63427940121172 7.269986795036151 14.087087207794236 4.951380918491325 8.876176203748999 7.389710752120139 15.153229391783126 10.005974415318082 4.011045748928825 8.800970514664845 3.5871871989066864 17.401867629654006 15.675471348575137 2.5893141949172573 15.854248295015442 11.004150535139003 8.377012355249335 12.501570181381217 15.7044981135979 8.350489865870145 7.243681384489519 13.450644965948658 12.56263953156342 0.0 4.46027913924678 7.335336938409851 13.973533411417458 8.457743552508553 
33  8.185262976838313 8.185262976838313 8.185262976838313 8.185262976838313 5.389113656251833 14.496440563117554 12.711113641219638 12.728040422625943 20.30793677358682 3.0000856654435726 14.466070233480826 2.0129443608803497 4.5547480720672135 9.696493850872077 14.429175201653074 5.922903510947989 8.142613462519266 4.536648983556034 1.1825675456395714 16.603349089867383 14.3020899172114 6.263346230251047 16.731509704745715 8.727725992490827 5.998712695237204 16.15051927957736 18.76358507855042 8.653579201694523 5.35549904303978 13.899813092268543 10.59397423066528 4.46027913924678 0.0 2.8752895506365967 17.231630509037732 12.831879207660895 
34  9.957682059595998 9.957682059595998 9.957682059595998 9.957682059595998 8.152108193590172 14.578659780651991 15.222664287173913 15.367297257488058 22.367414557789193 1.3966373903057305 15.448228701051782 3.484268215852506 2.0684390249654445 11.881824817762633 14.725360199329593 3.812854573675739 10.93428260106716 2.1997840803133384 3.8767625668849006 16.757442913523533 14.157099208524324 9.004495099671054 17.91481814029939 8.311730565893 5.964787339042357 18.710424287011776 21.030679613364853 10.003144755525636 5.910801637679953 14.948919760303752 10.241736180941198 7.335336938409851 2.8752895506365967 0.0 19.60965527488946 15.683160969651496 
35  10.182424269298544 10.182424269298544 10.182424269298544 10.182424269298544 12.178072097011086 15.385909560373738 4.677744755755705 5.320712076404812 4.533369828284473 18.733080045737275 10.770099442437846 16.133385416582595 21.617139958838216 7.80196186865842 14.333962083108773 20.125380592674514 13.926874308329202 21.664739693797387 16.958781206207007 15.652274115923218 16.40245377984648 14.890620134836562 9.745610345175924 16.590207623776138 15.958101766814247 2.429703891423809 1.9368853863871247 11.074065062116983 14.997561535129634 10.42498009590426 16.511347007437035 13.973533411417458 17.231630509037732 19.60965527488946 0.0 8.564277085662281 
36  10.016374693470688 10.016374693470688 10.016374693470688 10.016374693470688 7.632291005982411 18.651016942783574 5.3013268150530015 3.918186953171071 13.077137454351393 15.370974529937913 15.148316870200466 12.733297805360559 17.32463638868072 7.840703093473188 17.845041804378045 17.76066918784312 6.363255298980233 17.256480405922872 12.042563929662155 19.83505384414169 19.29317070882855 7.988594995366833 15.571241601105546 16.681155985122857 14.755068620646941 6.235360855636183 10.491962495167432 11.621806615152396 13.515581304553645 14.553456221805185 17.56025199135821 8.457743552508553 12.831879207660895 15.683160969651496 8.564277085662281 0.0;
end; # end data
